OBJECTID,SurveyPurp,Protocol,Gear,TotalEffor,EffortMetr,WaterID,WaterName,SampleDate,Location,Elevation,UTMZone,UTMX,UTMY,Basin,StationLen,AvgWidth,StationCod,SiteType,SurveyID,SpeciesCod,Status,NewStatus,sameStatus,Catch,Source,mySurveyID,NEAR_FID,NEAR_DIST,SNAPUTM_X,SNAPUTM_Y
75,---,PRESENCE/ABSENCE,BPEF,1,HOUR,00:00.0,FOUNTAIN CREEK #3,14-Sep-05,BLW Janitell Rd @ Guage,5837.000000000000000,13,517862.000000000000000,4294862.000000000000000,Arkansas,138,44.5,AR0168,---,3359.000000000000000,FHC,E1,E1,E1,3,Non-USGS,517862_14-Sep-2005,8197,38.874277660133117,517887,4294892
76,---,PRESENCE/ABSENCE,BPEF,1,HOUR,00:00.0,FOUNTAIN CREEK #3,14-Sep-05,BLW Janitell Rd @ Guage,5837.000000000000000,13,517862.000000000000000,4294862.000000000000000,Arkansas,138,44.5,AR0168,---,3359.000000000000000,WHS,E1,E1,E1,2,Non-USGS,517862_14-Sep-2005,8197,38.874277660133117,517887,4294892
77,---,PRESENCE/ABSENCE,BPEF,1,HOUR,00:00.0,FOUNTAIN CREEK #3,14-Sep-05,BLW Janitell Rd @ Guage,5837.000000000000000,13,517862.000000000000000,4294862.000000000000000,Arkansas,138,44.5,AR0168,---,3359.000000000000000,FMW,E1,E1,E1,1,Non-USGS,517862_14-Sep-2005,8197,38.874277660133117,517887,4294892
78,---,PRESENCE/ABSENCE,Electrofishing,1,PASS,00:00.0,FOUNTAIN CREEK #4,13-Oct-05,Between 8th St & HWY 24,5962.000000000000000,13,513954.000000000000000,4297859.000000000000000,Arkansas,492,15.1,AR0386,---,31952.000000000000000,LND,E1,E1,E1,20,USGS,513954_13-Oct-2005,7522,46.463567224170490,513987,4297892
79,---,PRESENCE/ABSENCE,Electrofishing,1,PASS,00:00.0,FOUNTAIN CREEK #4,13-Oct-05,Between 8th St & HWY 24,5962.000000000000000,13,513954.000000000000000,4297859.000000000000000,Arkansas,492,15.1,AR0386,---,31952.000000000000000,WHS,E1,E1,E1,11,USGS,513954_13-Oct-2005,7522,46.463567224170490,513987,4297892
80,---,PRESENCE/ABSENCE,Electrofishing,1,PASS,00:00.0,FOUNTAIN CREEK #4,13-Oct-05,Between 8th St & HWY 24,5962.000000000000000,13,513954.000000000000000,4297859.000000000000000,Arkansas,492,15.1,AR0386,---,31952.000000000000000,LOC,E1,E1,E1,2,USGS,513954_13-Oct-2005,7522,46.463567224170490,513987,4297892
81,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,MONUMENT CREEK #1,13-Oct-05,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,455,47.8,AR1839,---,26814.000000000000000,CRC,E1,E1,E1,48,Non-USGS,514781_13-Oct-2005,7396,28.496350286081778,514787,4298492
82,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,MONUMENT CREEK #1,13-Oct-05,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,455,47.8,AR1839,---,26814.000000000000000,LND,E1,E1,E1,36,Non-USGS,514781_13-Oct-2005,7396,28.496350286081778,514787,4298492
83,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,MONUMENT CREEK #1,13-Oct-05,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,455,47.8,AR1839,---,26814.000000000000000,OTS,E1,E1,E1,10,Non-USGS,514781_13-Oct-2005,7396,28.496350286081778,514787,4298492
84,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,MONUMENT CREEK #1,13-Oct-05,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,455,47.8,AR1839,---,26814.000000000000000,FMW,E1,E1,E1,9,Non-USGS,514781_13-Oct-2005,7396,28.496350286081778,514787,4298492
85,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,MONUMENT CREEK #1,13-Oct-05,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,455,47.8,AR1839,---,26814.000000000000000,SAH,E1,E1,E1,6,Non-USGS,514781_13-Oct-2005,7396,28.496350286081778,514787,4298492
86,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,MONUMENT CREEK #1,13-Oct-05,200 M BLW W Bijou St,5970.000000000000000,13,514781.000000000000000,4298520.000000000000000,Arkansas,455,47.8,AR1839,---,26814.000000000000000,WHS,E1,E1,E1,5,Non-USGS,514781_13-Oct-2005,7396,28.496350286081778,514787,4298492
87,---,PRESENCE/ABSENCE,Electrofishing,1,PASS,00:00.0,MONUMENT CREEK #2,13-Oct-05,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,492,19.6,AR0166,---,31986.000000000000000,CRC,E1,E1,E1,650,USGS,515969_13-Oct-2005,4409,31.363753531268650,515987,4309392
88,---,PRESENCE/ABSENCE,Electrofishing,1,PASS,00:00.0,MONUMENT CREEK #2,13-Oct-05,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,492,19.6,AR0166,---,31986.000000000000000,LND,E1,E1,E1,115,USGS,515969_13-Oct-2005,4409,31.363753531268650,515987,4309392
89,---,PRESENCE/ABSENCE,Electrofishing,1,PASS,00:00.0,MONUMENT CREEK #2,13-Oct-05,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,492,19.6,AR0166,---,31986.000000000000000,FMW,E1,E1,E1,56,USGS,515969_13-Oct-2005,4409,31.363753531268650,515987,4309392
90,---,PRESENCE/ABSENCE,Electrofishing,1,PASS,00:00.0,MONUMENT CREEK #2,13-Oct-05,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,492,19.6,AR0166,---,31986.000000000000000,WHS,E1,E1,E1,45,USGS,515969_13-Oct-2005,4409,31.363753531268650,515987,4309392
91,---,PRESENCE/ABSENCE,Electrofishing,1,PASS,00:00.0,MONUMENT CREEK #2,13-Oct-05,ABV Gauge ABV Woodmen Rd (07103970),6255.000000000000000,13,515969.000000000000000,4309418.000000000000000,Arkansas,492,19.6,AR0166,---,31986.000000000000000,LGS,E1,E1,E1,19,USGS,515969_13-Oct-2005,4409,31.363753531268650,515987,4309392
92,"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #1,14-Oct-05,200 M BLW HWY 50,4692.000000000000000,13,534807.000000000000000,4237630.000000000000000,Arkansas,660,64.8,AR0720,---,24796.000000000000000,FHC,E1,E1,E1,89,Non-USGS,534807_14-Oct-2005,20406,43.050947426172002,534787,4237592
93,"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #1,14-Oct-05,200 M BLW HWY 50,4692.000000000000000,13,534807.000000000000000,4237630.000000000000000,Arkansas,660,64.8,AR0720,---,24796.000000000000000,SAH,E1,E1,E1,22,Non-USGS,534807_14-Oct-2005,20406,43.050947426172002,534787,4237592
94,"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #1,14-Oct-05,200 M BLW HWY 50,4692.000000000000000,13,534807.000000000000000,4237630.000000000000000,Arkansas,660,64.8,AR0720,---,24796.000000000000000,PKF,E1,E1,E1,16,Non-USGS,534807_14-Oct-2005,20406,43.050947426172002,534787,4237592
95,"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #1,14-Oct-05,200 M BLW HWY 50,4692.000000000000000,13,534807.000000000000000,4237630.000000000000000,Arkansas,660,64.8,AR0720,---,24796.000000000000000,STR,E1,E1,E1,7,Non-USGS,534807_14-Oct-2005,20406,43.050947426172002,534787,4237592
96,"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #1,14-Oct-05,200 M BLW HWY 50,4692.000000000000000,13,534807.000000000000000,4237630.000000000000000,Arkansas,660,64.8,AR0720,---,24796.000000000000000,RDS,E1,E1,E1,6,Non-USGS,534807_14-Oct-2005,20406,43.050947426172002,534787,4237592
97,"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #1,14-Oct-05,200 M BLW HWY 50,4692.000000000000000,13,534807.000000000000000,4237630.000000000000000,Arkansas,660,64.8,AR0720,---,24796.000000000000000,WHS,E1,E1,E1,6,Non-USGS,534807_14-Oct-2005,20406,43.050947426172002,534787,4237592
98,"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #1,14-Oct-05,200 M BLW HWY 50,4692.000000000000000,13,534807.000000000000000,4237630.000000000000000,Arkansas,660,64.8,AR0720,---,24796.000000000000000,FMW,E1,E1,E1,3,Non-USGS,534807_14-Oct-2005,20406,43.050947426172002,534787,4237592
99,"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #1,14-Oct-05,200 M BLW HWY 50,4692.000000000000000,13,534807.000000000000000,4237630.000000000000000,Arkansas,660,64.8,AR0720,---,24796.000000000000000,LND,E1,E1,E1,2,Non-USGS,534807_14-Oct-2005,20406,43.050947426172002,534787,4237592
100,"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #1,14-Oct-05,200 M BLW HWY 50,4692.000000000000000,13,534807.000000000000000,4237630.000000000000000,Arkansas,660,64.8,AR0720,---,24796.000000000000000,BST,E1,E1,E1,1,Non-USGS,534807_14-Oct-2005,20406,43.050947426172002,534787,4237592
101,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,700 M ABV Old Pueblo Rd,5362.000000000000000,13,528465.000000000000000,4273165.000000000000000,Arkansas,180,92.4,AR1834,---,3680.000000000000000,FHC,E1,E1,E1,235,Non-USGS,528465_14-Oct-2005,12534,34.654888901533134,528487,4273192
102,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,700 M ABV Old Pueblo Rd,5362.000000000000000,13,528465.000000000000000,4273165.000000000000000,Arkansas,180,92.4,AR1834,---,3680.000000000000000,LND,E1,E1,E1,22,Non-USGS,528465_14-Oct-2005,12534,34.654888901533134,528487,4273192
103,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,700 M ABV Old Pueblo Rd,5362.000000000000000,13,528465.000000000000000,4273165.000000000000000,Arkansas,180,92.4,AR1834,---,3680.000000000000000,SAH,E1,E1,E1,9,Non-USGS,528465_14-Oct-2005,12534,34.654888901533134,528487,4273192
104,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,700 M ABV Old Pueblo Rd,5362.000000000000000,13,528465.000000000000000,4273165.000000000000000,Arkansas,180,92.4,AR1834,---,3680.000000000000000,WHS,E1,E1,E1,9,Non-USGS,528465_14-Oct-2005,12534,34.654888901533134,528487,4273192
105,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,700 M ABV Old Pueblo Rd,5362.000000000000000,13,528465.000000000000000,4273165.000000000000000,Arkansas,180,92.4,AR1834,---,3680.000000000000000,LGS,E1,E1,E1,5,Non-USGS,528465_14-Oct-2005,12534,34.654888901533134,528487,4273192
106,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,700 M ABV Old Pueblo Rd,5362.000000000000000,13,528465.000000000000000,4273165.000000000000000,Arkansas,180,92.4,AR1834,---,3680.000000000000000,RDS,E1,E1,E1,1,Non-USGS,528465_14-Oct-2005,12534,34.654888901533134,528487,4273192
107,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,BST,E1,E1,E1,21,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
108,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,SAH,E1,E1,E1,12,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
109,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,RDS,E1,E1,E1,11,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
110,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,LMB,E1,E1,E1,4,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
111,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,LND,E1,E1,E1,4,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
112,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,LGS,E1,E1,E1,4,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
113,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,FMW,E1,E1,E1,3,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
114,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,ARD,E1,E1,E1,1,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
115,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,OTS,E1,E1,E1,1,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
116,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,FHC,E1,E1,E1,114,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
117,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,STR,E1,E1,E1,84,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
118,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #2,14-Oct-05,ABV Pinon Rd,4993.000000000000000,13,535464.000000000000000,4254691.000000000000000,Arkansas,397,59,AR0147,---,24893.000000000000000,WHS,E1,E1,E1,31,Non-USGS,535464_14-Oct-2005,16504,22.665699950183939,535487,4254692
119,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,330,42.4,AR0550,---,24864.000000000000000,LND,E1,E1,E1,29,Non-USGS,515497_14-Oct-2005,7889,28.050512586728694,515487,4296392
120,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,330,42.4,AR0550,---,24864.000000000000000,LOC,E1,E1,E1,14,Non-USGS,515497_14-Oct-2005,7889,28.050512586728694,515487,4296392
121,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,330,42.4,AR0550,---,24864.000000000000000,WHS,E1,E1,E1,12,Non-USGS,515497_14-Oct-2005,7889,28.050512586728694,515487,4296392
122,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,330,42.4,AR0550,---,24864.000000000000000,LGS,E1,E1,E1,8,Non-USGS,515497_14-Oct-2005,7889,28.050512586728694,515487,4296392
123,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,330,42.4,AR0550,---,24864.000000000000000,LMB,E1,E1,E1,8,Non-USGS,515497_14-Oct-2005,7889,28.050512586728694,515487,4296392
124,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,330,42.4,AR0550,---,24864.000000000000000,CRC,E1,E1,E1,7,Non-USGS,515497_14-Oct-2005,7889,28.050512586728694,515487,4296392
125,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,330,42.4,AR0550,---,24864.000000000000000,FHC,E1,E1,E1,6,Non-USGS,515497_14-Oct-2005,7889,28.050512586728694,515487,4296392
126,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW I-25 Business Loop,5899.000000000000000,13,515497.000000000000000,4296366.000000000000000,Arkansas,330,42.4,AR0550,---,24864.000000000000000,FMW,E1,E1,E1,1,Non-USGS,515497_14-Oct-2005,7889,28.050512586728694,515487,4296392
127,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW Janitell Rd @ Guage,5837.000000000000000,13,517862.000000000000000,4294862.000000000000000,Arkansas,361,44.5,AR0168,---,3360.000000000000000,LND,E1,E1,E1,106,Non-USGS,517862_14-Oct-2005,8197,38.874277660133117,517887,4294892
128,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW Janitell Rd @ Guage,5837.000000000000000,13,517862.000000000000000,4294862.000000000000000,Arkansas,361,44.5,AR0168,---,3360.000000000000000,OTS,E1,E1,E1,5,Non-USGS,517862_14-Oct-2005,8197,38.874277660133117,517887,4294892
129,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW Janitell Rd @ Guage,5837.000000000000000,13,517862.000000000000000,4294862.000000000000000,Arkansas,361,44.5,AR0168,---,3360.000000000000000,LMB,E1,E1,E1,3,Non-USGS,517862_14-Oct-2005,8197,38.874277660133117,517887,4294892
130,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW Janitell Rd @ Guage,5837.000000000000000,13,517862.000000000000000,4294862.000000000000000,Arkansas,361,44.5,AR0168,---,3360.000000000000000,FHC,E1,E1,E1,3,Non-USGS,517862_14-Oct-2005,8197,38.874277660133117,517887,4294892
131,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW Janitell Rd @ Guage,5837.000000000000000,13,517862.000000000000000,4294862.000000000000000,Arkansas,361,44.5,AR0168,---,3360.000000000000000,LGS,E1,E1,E1,3,Non-USGS,517862_14-Oct-2005,8197,38.874277660133117,517887,4294892
132,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW Janitell Rd @ Guage,5837.000000000000000,13,517862.000000000000000,4294862.000000000000000,Arkansas,361,44.5,AR0168,---,3360.000000000000000,WHS,E1,E1,E1,2,Non-USGS,517862_14-Oct-2005,8197,38.874277660133117,517887,4294892
133,---,PRESENCE/ABSENCE,EF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,BLW Janitell Rd @ Guage,5837.000000000000000,13,517862.000000000000000,4294862.000000000000000,Arkansas,361,44.5,AR0168,---,3360.000000000000000,FMW,E1,E1,E1,1,Non-USGS,517862_14-Oct-2005,8197,38.874277660133117,517887,4294892
134,---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,400 M BLW Janitell Rd (USGS 07105530),5828.000000000000000,13,518221.000000000000000,4294592.000000000000000,Arkansas,138,44.5,AR3205,,49747.000000000000000,LND,,E1,E1,132,Non-USGS,518221_14-Oct-2005,8247,34.359517083304318,518187,4294592
135,---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,400 M BLW Janitell Rd (USGS 07105530),5828.000000000000000,13,518221.000000000000000,4294592.000000000000000,Arkansas,138,44.5,AR3205,,49747.000000000000000,WHS,,E1,E1,14,Non-USGS,518221_14-Oct-2005,8247,34.359517083304318,518187,4294592
136,---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,400 M BLW Janitell Rd (USGS 07105530),5828.000000000000000,13,518221.000000000000000,4294592.000000000000000,Arkansas,138,44.5,AR3205,,49747.000000000000000,FHC,,E1,E1,9,Non-USGS,518221_14-Oct-2005,8247,34.359517083304318,518187,4294592
137,---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,400 M BLW Janitell Rd (USGS 07105530),5828.000000000000000,13,518221.000000000000000,4294592.000000000000000,Arkansas,138,44.5,AR3205,,49747.000000000000000,YOY,,E1,E1,5,Non-USGS,518221_14-Oct-2005,8247,34.359517083304318,518187,4294592
138,---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,400 M BLW Janitell Rd (USGS 07105530),5828.000000000000000,13,518221.000000000000000,4294592.000000000000000,Arkansas,138,44.5,AR3205,,49747.000000000000000,CRC,,E1,E1,5,Non-USGS,518221_14-Oct-2005,8247,34.359517083304318,518187,4294592
139,---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,400 M BLW Janitell Rd (USGS 07105530),5828.000000000000000,13,518221.000000000000000,4294592.000000000000000,Arkansas,138,44.5,AR3205,,49747.000000000000000,LGS,,E1,E1,3,Non-USGS,518221_14-Oct-2005,8247,34.359517083304318,518187,4294592
140,---,PRESENCE/ABSENCE,BPEF,60,MINUTE,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,400 M BLW Janitell Rd (USGS 07105530),5828.000000000000000,13,518221.000000000000000,4294592.000000000000000,Arkansas,138,44.5,AR3205,,49747.000000000000000,FMW,,E1,E1,1,Non-USGS,518221_14-Oct-2005,8247,34.359517083304318,518187,4294592
141,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,ABV HWY 16,5624.000000000000000,13,523415.000000000000000,4286394.000000000000000,Arkansas,171,98,AR0189,---,24697.000000000000000,FHC,E1,E1,E1,116,Non-USGS,523415_14-Oct-2005,9247,28.425219844421843,523387,4286392
142,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,ABV HWY 16,5624.000000000000000,13,523415.000000000000000,4286394.000000000000000,Arkansas,171,98,AR0189,---,24697.000000000000000,LND,E1,E1,E1,51,Non-USGS,523415_14-Oct-2005,9247,28.425219844421843,523387,4286392
143,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,ABV HWY 16,5624.000000000000000,13,523415.000000000000000,4286394.000000000000000,Arkansas,171,98,AR0189,---,24697.000000000000000,STR,E1,E1,E1,13,Non-USGS,523415_14-Oct-2005,9247,28.425219844421843,523387,4286392
144,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,ABV HWY 16,5624.000000000000000,13,523415.000000000000000,4286394.000000000000000,Arkansas,171,98,AR0189,---,24697.000000000000000,WHS,E1,E1,E1,6,Non-USGS,523415_14-Oct-2005,9247,28.425219844421843,523387,4286392
145,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,ABV HWY 16,5624.000000000000000,13,523415.000000000000000,4286394.000000000000000,Arkansas,171,98,AR0189,---,24697.000000000000000,CRC,E1,E1,E1,6,Non-USGS,523415_14-Oct-2005,9247,28.425219844421843,523387,4286392
146,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,ABV HWY 16,5624.000000000000000,13,523415.000000000000000,4286394.000000000000000,Arkansas,171,98,AR0189,---,24697.000000000000000,LMB,E1,E1,E1,5,Non-USGS,523415_14-Oct-2005,9247,28.425219844421843,523387,4286392
147,---,PRESENCE/ABSENCE,BPEF,1,PASS,00:00.0,FOUNTAIN CREEK #3,14-Oct-05,ABV HWY 16,5624.000000000000000,13,523415.000000000000000,4286394.000000000000000,Arkansas,171,98,AR0189,---,24697.000000000000000,LGS,E1,E1,E1,5,Non-USGS,523415_14-Oct-2005,9247,28.425219844421843,523387,4286392
