SurveyPurpose,Protocol,Gear,TotalEffort,EffortMetric,WaterID,WaterName,SampleDate,Location,Elevation,UTMZone,UTMX,UTMY,Basin,StationLength,AvgWidth,StationCode,SiteType,SurveyID,SpeciesCode,Status,NewStatus,sameStatus,Catch,Source
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #3A,24-Feb-2005,ABV Nyberg Rd (#3a),4518,13,552564,4233555,Arkansas,626.6,133.2,AR0451,---,24754,PKF,1,NA,NA,5,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #3A,24-Feb-2005,ABV Nyberg Rd (#3a),4518,13,552564,4233555,Arkansas,626.6,133.2,AR0451,---,24754,FHC,1,NA,NA,5,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #3A,24-Feb-2005,ABV Nyberg Rd (#3a),4518,13,552564,4233555,Arkansas,626.6,133.2,AR0451,---,24754,STR,1,NA,NA,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #3A,24-Feb-2005,ABV Nyberg Rd (#3a),4518,13,552564,4233555,Arkansas,626.6,133.2,AR0451,---,24754,LND,1,NA,NA,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #3A,24-Feb-2005,ABV Nyberg Rd (#3a),4518,13,552564,4233555,Arkansas,626.6,133.2,AR0451,---,24754,CCF,1,NA,NA,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #3A,24-Feb-2005,ABV Nyberg Rd (#3a),4518,13,552564,4233555,Arkansas,626.6,133.2,AR0451,---,24754,CPP,1,NA,NA,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #3A,24-Feb-2005,ABV Nyberg Rd (#3a),4518,13,552564,4233555,Arkansas,626.6,133.2,AR0451,---,24754,LGS,1,NA,NA,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #3A,24-Feb-2005,ABV Nyberg Rd (#3a),4518,13,552564,4233555,Arkansas,626.6,133.2,AR0451,---,24754,LMB,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #3A,27-Mar-2005,BLW Baxter Rd (ARB),4571,13,544068,4234590,Arkansas,988,130,AR1831,---,1349,SAH,1,NA,NA,82,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #3A,27-Mar-2005,BLW Baxter Rd (ARB),4571,13,544068,4234590,Arkansas,988,130,AR1831,---,1349,RDS,1,NA,NA,66,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #3A,27-Mar-2005,BLW Baxter Rd (ARB),4571,13,544068,4234590,Arkansas,988,130,AR1831,---,1349,FHC,1,NA,NA,54,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #3A,27-Mar-2005,BLW Baxter Rd (ARB),4571,13,544068,4234590,Arkansas,988,130,AR1831,---,1349,STR,1,NA,NA,23,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #3A,27-Mar-2005,BLW Baxter Rd (ARB),4571,13,544068,4234590,Arkansas,988,130,AR1831,---,1349,LMB,1,NA,NA,4,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #3A,27-Mar-2005,BLW Baxter Rd (ARB),4571,13,544068,4234590,Arkansas,988,130,AR1831,---,1349,LGS,1,NA,NA,4,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #3A,27-Mar-2005,BLW Baxter Rd (ARB),4571,13,544068,4234590,Arkansas,988,130,AR1831,---,1349,FMW,1,NA,NA,3,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #3A,27-Mar-2005,BLW Baxter Rd (ARB),4571,13,544068,4234590,Arkansas,988,130,AR1831,---,1349,WHS,1,NA,NA,2,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #3A,27-Mar-2005,BLW Baxter Rd (ARB),4571,13,544068,4234590,Arkansas,988,130,AR1831,---,1349,LND,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW HWY 167 (#2),4304,13,585711,4221931,Arkansas,1148,341,AR0486,---,547,RDS,1,NA,NA,84,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW HWY 167 (#2),4304,13,585711,4221931,Arkansas,1148,341,AR0486,---,547,SAH,1,NA,NA,38,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW HWY 167 (#2),4304,13,585711,4221931,Arkansas,1148,341,AR0486,---,547,FMW,1,NA,NA,15,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW HWY 167 (#2),4304,13,585711,4221931,Arkansas,1148,341,AR0486,---,547,FHC,1,NA,NA,8,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW HWY 167 (#2),4304,13,585711,4221931,Arkansas,1148,341,AR0486,---,547,MSQ,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW HWY 167 (#2),4304,13,585711,4221931,Arkansas,1148,341,AR0486,---,547,WHS,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,SAH,1,NA,NA,662,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,RDS,1,NA,NA,238,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,FHC,1,NA,NA,206,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,FMW,1,NA,NA,75,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,PKF,1,NA,NA,32,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,MSQ,1,NA,NA,16,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,SMM,1,NA,NA,2,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,CPP,1,NA,NA,2,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,STR,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,LND,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #2A,28-Mar-2005,BLW Ft Lyons Headgate W HWY 71,4191,13,604481,4219457,Arkansas,---,---,AR0430,---,1656,WHS,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,ABV CO RD 34.5,3680,13,695675,4218523,Arkansas,459,44.6,AR0208,---,2278,MSQ,1,NA,NA,93,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,ABV CO RD 34.5,3680,13,695675,4218523,Arkansas,459,44.6,AR0208,---,2278,CPP,1,NA,NA,23,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,ABV CO RD 34.5,3680,13,695675,4218523,Arkansas,459,44.6,AR0208,---,2278,RDS,1,NA,NA,4,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,ABV CO RD 34.5,3680,13,695675,4218523,Arkansas,459,44.6,AR0208,---,2278,FMW,1,NA,NA,2,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,ABV CO RD 34.5,3680,13,695675,4218523,Arkansas,459,44.6,AR0208,---,2278,SAH,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,ABV CO RD 34.5,3680,13,695675,4218523,Arkansas,459,44.6,AR0208,---,2278,SMM,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,ABV CO RD 34.5,3680,13,695675,4218523,Arkansas,459,44.6,AR0208,---,2278,SNF,1,NA,NA,1,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,125 M BLW HWY 50,3430,13,743111,4215521,Arkansas,774,26.9,AR1517,---,24919,SAH,1,NA,NA,482,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,125 M BLW HWY 50,3430,13,743111,4215521,Arkansas,774,26.9,AR1517,---,24919,RDS,1,NA,NA,109,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,125 M BLW HWY 50,3430,13,743111,4215521,Arkansas,774,26.9,AR1517,---,24919,PKF,1,NA,NA,74,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,125 M BLW HWY 50,3430,13,743111,4215521,Arkansas,774,26.9,AR1517,---,24919,STR,1,NA,NA,50,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,125 M BLW HWY 50,3430,13,743111,4215521,Arkansas,774,26.9,AR1517,---,24919,SMM,1,NA,NA,30,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,125 M BLW HWY 50,3430,13,743111,4215521,Arkansas,774,26.9,AR1517,---,24919,CCF,1,NA,NA,12,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,125 M BLW HWY 50,3430,13,743111,4215521,Arkansas,774,26.9,AR1517,---,24919,MSQ,1,NA,NA,3,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,125 M BLW HWY 50,3430,13,743111,4215521,Arkansas,774,26.9,AR1517,---,24919,FMW,1,NA,NA,2,Non-USGS
"Species Presence, Community Composition and Relative Abundance",PRESENCE/ABSENCE,NOT LISTED,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,125 M BLW HWY 50,3430,13,743111,4215521,Arkansas,774,26.9,AR1517,---,24919,WHS,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,450 M BLW HWY 50 ABV RR,3428,13,743387,4215357,Arkansas,774,26.9,AR0041,---,44,SAH,1,NA,NA,482,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,450 M BLW HWY 50 ABV RR,3428,13,743387,4215357,Arkansas,774,26.9,AR0041,---,44,RDS,1,NA,NA,109,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,450 M BLW HWY 50 ABV RR,3428,13,743387,4215357,Arkansas,774,26.9,AR0041,---,44,PKF,1,NA,NA,74,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,450 M BLW HWY 50 ABV RR,3428,13,743387,4215357,Arkansas,774,26.9,AR0041,---,44,STR,1,NA,NA,50,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,450 M BLW HWY 50 ABV RR,3428,13,743387,4215357,Arkansas,774,26.9,AR0041,---,44,SMM,1,NA,NA,30,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,450 M BLW HWY 50 ABV RR,3428,13,743387,4215357,Arkansas,774,26.9,AR0041,---,44,CCF,1,NA,NA,12,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,450 M BLW HWY 50 ABV RR,3428,13,743387,4215357,Arkansas,774,26.9,AR0041,---,44,MSQ,1,NA,NA,3,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,450 M BLW HWY 50 ABV RR,3428,13,743387,4215357,Arkansas,774,26.9,AR0041,---,44,FMW,1,NA,NA,2,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,29-Mar-2005,450 M BLW HWY 50 ABV RR,3428,13,743387,4215357,Arkansas,774,26.9,AR0041,---,44,WHS,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,12-Apr-2005,ABV HWY 50 North Of Lamar,3602,13,708801,4220221,Arkansas,692.3,51.8,AR0004,---,388,SAH,1,NA,NA,921,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,12-Apr-2005,ABV HWY 50 North Of Lamar,3602,13,708801,4220221,Arkansas,692.3,51.8,AR0004,---,388,PKF,1,NA,NA,247,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,12-Apr-2005,ABV HWY 50 North Of Lamar,3602,13,708801,4220221,Arkansas,692.3,51.8,AR0004,---,388,RDS,1,NA,NA,18,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,12-Apr-2005,ABV HWY 50 North Of Lamar,3602,13,708801,4220221,Arkansas,692.3,51.8,AR0004,---,388,SMM,1,NA,NA,12,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,12-Apr-2005,ABV HWY 50 North Of Lamar,3602,13,708801,4220221,Arkansas,692.3,51.8,AR0004,---,388,STR,1,NA,NA,12,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,12-Apr-2005,ABV HWY 50 North Of Lamar,3602,13,708801,4220221,Arkansas,692.3,51.8,AR0004,---,388,WHS,1,NA,NA,8,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,12-Apr-2005,ABV HWY 50 North Of Lamar,3602,13,708801,4220221,Arkansas,692.3,51.8,AR0004,---,388,SNF,1,NA,NA,8,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,12-Apr-2005,ABV HWY 50 North Of Lamar,3602,13,708801,4220221,Arkansas,692.3,51.8,AR0004,---,388,FMW,1,NA,NA,4,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,12-Apr-2005,ABV HWY 50 North Of Lamar,3602,13,708801,4220221,Arkansas,692.3,51.8,AR0004,---,388,BBH,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,HWY 89),3383,13,753020,4214471,Arkansas,577.4,57.4,AR0043,---,263,SAH,1,NA,NA,745,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,HWY 89),3383,13,753020,4214471,Arkansas,577.4,57.4,AR0043,---,263,PKF,1,NA,NA,452,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,HWY 89),3383,13,753020,4214471,Arkansas,577.4,57.4,AR0043,---,263,RDS,1,NA,NA,83,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,HWY 89),3383,13,753020,4214471,Arkansas,577.4,57.4,AR0043,---,263,MSQ,1,NA,NA,21,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,HWY 89),3383,13,753020,4214471,Arkansas,577.4,57.4,AR0043,---,263,FMW,1,NA,NA,17,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,HWY 89),3383,13,753020,4214471,Arkansas,577.4,57.4,AR0043,---,263,STR,1,NA,NA,6,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,HWY 89),3383,13,753020,4214471,Arkansas,577.4,57.4,AR0043,---,263,SMM,1,NA,NA,2,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,ABV Cheyenne Creek,3348,13,759046,4213431,Arkansas,941.6,42.3,AR1824,---,3482,SAH,1,NA,NA,411,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,ABV Cheyenne Creek,3348,13,759046,4213431,Arkansas,941.6,42.3,AR1824,---,3482,PKF,1,NA,NA,233,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,ABV Cheyenne Creek,3348,13,759046,4213431,Arkansas,941.6,42.3,AR1824,---,3482,RDS,1,NA,NA,128,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,ABV Cheyenne Creek,3348,13,759046,4213431,Arkansas,941.6,42.3,AR1824,---,3482,SMM,1,NA,NA,2,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,ABV Cheyenne Creek,3348,13,759046,4213431,Arkansas,941.6,42.3,AR1824,---,3482,CPP,1,NA,NA,2,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,ABV Cheyenne Creek,3348,13,759046,4213431,Arkansas,941.6,42.3,AR1824,---,3482,STR,1,NA,NA,2,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,13-Apr-2005,ABV Cheyenne Creek,3348,13,759046,4213431,Arkansas,941.6,42.3,AR1824,---,3482,FMW,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,SAH,1,NA,NA,1071,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,RDS,1,NA,NA,590,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,MSQ,1,NA,NA,53,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,PKF,1,NA,NA,19,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,SMM,1,NA,NA,8,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,WHS,1,NA,NA,6,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,STR,1,NA,NA,4,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,CCF,1,NA,NA,4,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,CPP,1,NA,NA,3,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,FMW,1,NA,NA,3,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,500 M BLW Manvel Canal,3569,13,719398,4219183,Arkansas,584,53.8,AR1825,---,1348,SNF,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW Carlton Bridge (CO RD 19),3511,13,727033,4220597,Arkansas,656.2,46.6,AR0038,---,210,SAH,1,NA,NA,285,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW Carlton Bridge (CO RD 19),3511,13,727033,4220597,Arkansas,656.2,46.6,AR0038,---,210,PKF,1,NA,NA,187,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW Carlton Bridge (CO RD 19),3511,13,727033,4220597,Arkansas,656.2,46.6,AR0038,---,210,RDS,1,NA,NA,21,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW Carlton Bridge (CO RD 19),3511,13,727033,4220597,Arkansas,656.2,46.6,AR0038,---,210,MSQ,1,NA,NA,7,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW Carlton Bridge (CO RD 19),3511,13,727033,4220597,Arkansas,656.2,46.6,AR0038,---,210,STR,1,NA,NA,7,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW Carlton Bridge (CO RD 19),3511,13,727033,4220597,Arkansas,656.2,46.6,AR0038,---,210,CPP,1,NA,NA,4,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW Carlton Bridge (CO RD 19),3511,13,727033,4220597,Arkansas,656.2,46.6,AR0038,---,210,FMW,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW Carlton Bridge (CO RD 19),3511,13,727033,4220597,Arkansas,656.2,46.6,AR0038,---,210,CCF,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW HWY 385 Bridge,3469,13,735914,4219726,Arkansas,498.7,60.4,AR0039,---,80,SAH,1,NA,NA,516,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW HWY 385 Bridge,3469,13,735914,4219726,Arkansas,498.7,60.4,AR0039,---,80,PKF,1,NA,NA,158,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW HWY 385 Bridge,3469,13,735914,4219726,Arkansas,498.7,60.4,AR0039,---,80,RDS,1,NA,NA,55,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW HWY 385 Bridge,3469,13,735914,4219726,Arkansas,498.7,60.4,AR0039,---,80,STR,1,NA,NA,22,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW HWY 385 Bridge,3469,13,735914,4219726,Arkansas,498.7,60.4,AR0039,---,80,SMM,1,NA,NA,7,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW HWY 385 Bridge,3469,13,735914,4219726,Arkansas,498.7,60.4,AR0039,---,80,FMW,1,NA,NA,1,Non-USGS
---,PRESENCE/ABSENCE,Not Listed,1,PASS,00:00.0,ARKANSAS R #1,14-Apr-2005,BLW HWY 385 Bridge,3469,13,735914,4219726,Arkansas,498.7,60.4,AR0039,---,80,CPP,1,NA,NA,1,Non-USGS
