"","SurveyPurp","Protocol","Gear","TotalEffor","EffortMetr","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX","UTMY","Basin","StationLen","AvgWidth","StationCod","SiteType","SurveyID","SpeciesCod","Status","NewStatus","sameStatus","Catch","Source","mySurveyID"
"92","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","60 M N HWY 50 Bridge N Of Las Animas",3889,"13",655987,4216392,"Arkansas","164","80.97","AR0209","---",44256,"GSD","E1","E1","E1","1","Non-USGS","655995_7-Oct-2008"
"93","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","60 M N HWY 50 Bridge N Of Las Animas",3889,"13",655987,4216392,"Arkansas","164","80.97","AR0209","---",44256,"WHS","E1","E1","E1","1","Non-USGS","655995_7-Oct-2008"
"94","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","60 M N HWY 50 Bridge N Of Las Animas",3889,"13",655987,4216392,"Arkansas","164","80.97","AR0209","---",44256,"CPP","E1","E1","E1","1","Non-USGS","655995_7-Oct-2008"
"95","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","60 M N HWY 50 Bridge N Of Las Animas",3889,"13",655987,4216392,"Arkansas","164","80.97","AR0209","---",44256,"SAH","S2","S2","S1","25","Non-USGS","655995_7-Oct-2008"
"96","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","60 M N HWY 50 Bridge N Of Las Animas",3889,"13",655987,4216392,"Arkansas","164","80.97","AR0209","---",44256,"FMW","S2","S2","S1","7","Non-USGS","655995_7-Oct-2008"
"97","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","60 M N HWY 50 Bridge N Of Las Animas",3889,"13",655987,4216392,"Arkansas","164","80.97","AR0209","---",44256,"FHC","S2","S2","S1","3","Non-USGS","655995_7-Oct-2008"
"98","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","60 M N HWY 50 Bridge N Of Las Animas",3889,"13",655987,4216392,"Arkansas","164","80.97","AR0209","---",44256,"SMM","S2","S2","S1","3","Non-USGS","655995_7-Oct-2008"
"99","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","60 M N HWY 50 Bridge N Of Las Animas",3889,"13",655987,4216392,"Arkansas","164","80.97","AR0209","---",44256,"RDS","S2","S2","S1","213","Non-USGS","655995_7-Oct-2008"
"100","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"MSQ","E2","E2","E1","20","Non-USGS","657256_7-Oct-2008"
"101","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"SAH","E2","E2","E1","10","Non-USGS","657256_7-Oct-2008"
"102","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"RDS","E2","E2","E1","8","Non-USGS","657256_7-Oct-2008"
"103","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"SNF","E2","E2","E1","6","Non-USGS","657256_7-Oct-2008"
"104","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"FMW","E2","E2","E1","3","Non-USGS","657256_7-Oct-2008"
"105","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"BBH","E2","E2","E1","1","Non-USGS","657256_7-Oct-2008"
"106","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"RDS","S1","S1","S1","142","Non-USGS","657256_7-Oct-2008"
"107","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"MSQ","S1","S1","S1","37","Non-USGS","657256_7-Oct-2008"
"108","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"SAH","S1","S1","S1","27","Non-USGS","657256_7-Oct-2008"
"109","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"FMW","S1","S1","S1","8","Non-USGS","657256_7-Oct-2008"
"110","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"CPP","S1","S1","S1","1","Non-USGS","657256_7-Oct-2008"
"111","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"SMM","S1","S1","S1","1","Non-USGS","657256_7-Oct-2008"
"112","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"FHC","S1","S1","S1","1","Non-USGS","657256_7-Oct-2008"
"113","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"SNF","S1","S1","S1","1","Non-USGS","657256_7-Oct-2008"
"114","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"RDS","S3","S3","S3","41","Non-USGS","657256_7-Oct-2008"
"115","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"SSH","S3","S3","S3","18","Non-USGS","657256_7-Oct-2008"
"116","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"MSQ","S3","S3","S3","4","Non-USGS","657256_7-Oct-2008"
"117","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2008","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","150","75","AR2535","Random",44258,"CPP","S3","S3","S3","1","Non-USGS","657256_7-Oct-2008"
"118","---","TWO-PASS REMOVAL","BPEF","2","PASS","00:00.0","ARKANSAS R #2A","6-Oct-2009","West of John Martin Reservoir SER #59",3853,"13S",668387,4217792,"Arkansas","500","46.5","AR2920","Random",24410,"CCF","E1","E1","E1","4","Non-USGS","668407_6-Oct-2009"
"119","---","TWO-PASS REMOVAL","BPEF","2","PASS","00:00.0","ARKANSAS R #2A","6-Oct-2009","West of John Martin Reservoir SER #59",3853,"13S",668387,4217792,"Arkansas","500","46.5","AR2920","Random",24410,"WAL","E1","E1","E1","1","Non-USGS","668407_6-Oct-2009"
"120","---","TWO-PASS REMOVAL","BPEF","2","PASS","00:00.0","ARKANSAS R #2A","6-Oct-2009","West of John Martin Reservoir SER #59",3853,"13S",668387,4217792,"Arkansas","500","46.5","AR2920","Random",24410,"SMM","E1","E1","E1","1","Non-USGS","668407_6-Oct-2009"
"121","---","TWO-PASS REMOVAL","BPEF","2","PASS","00:00.0","ARKANSAS R #2A","6-Oct-2009","West of John Martin Reservoir SER #59",3853,"13S",668387,4217792,"Arkansas","500","46.5","AR2920","Random",24410,"CCF","E2","E2","E2","3","Non-USGS","668407_6-Oct-2009"
"122","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"MSQ","E1","E1","E1","60","Non-USGS","657256_7-Oct-2009"
"123","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"RDS","E1","E1","E1","29","Non-USGS","657256_7-Oct-2009"
"124","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"CCF","E1","E1","E1","17","Non-USGS","657256_7-Oct-2009"
"125","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"SNF","E1","E1","E1","17","Non-USGS","657256_7-Oct-2009"
"126","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"BBH","E1","E1","E1","9","Non-USGS","657256_7-Oct-2009"
"127","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"SAH","E1","E1","E1","2","Non-USGS","657256_7-Oct-2009"
"128","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"MSQ","E3","E3","E2","41","Non-USGS","657256_7-Oct-2009"
"129","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"RDS","E3","E3","E2","20","Non-USGS","657256_7-Oct-2009"
"130","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"CCF","E3","E3","E2","10","Non-USGS","657256_7-Oct-2009"
"131","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"BBH","E3","E3","E2","7","Non-USGS","657256_7-Oct-2009"
"132","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"SAH","E3","E3","E2","4","Non-USGS","657256_7-Oct-2009"
"133","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"SNF","E3","E3","E2","4","Non-USGS","657256_7-Oct-2009"
"134","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"CPP","E3","E3","E2","2","Non-USGS","657256_7-Oct-2009"
"135","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"SMM","E3","E3","E2","1","Non-USGS","657256_7-Oct-2009"
"136","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"GSD","E3","E3","E2","1","Non-USGS","657256_7-Oct-2009"
"137","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"CCF","E4","E4","E3","6","Non-USGS","657256_7-Oct-2009"
"138","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"BBH","E4","E4","E3","4","Non-USGS","657256_7-Oct-2009"
"139","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"SNF","E4","E4","E3","3","Non-USGS","657256_7-Oct-2009"
"140","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"GSD","E4","E4","E3","2","Non-USGS","657256_7-Oct-2009"
"141","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"LND","E4","E4","E3","1","Non-USGS","657256_7-Oct-2009"
"142","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"SMM","E4","E4","E3","1","Non-USGS","657256_7-Oct-2009"
"143","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"LMB","E4","E4","E3","1","Non-USGS","657256_7-Oct-2009"
"144","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"MSQ","E4","E4","E3","24","Non-USGS","657256_7-Oct-2009"
"145","Multi-purpose","FULL HABITAT","BPEF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"RDS","E4","E4","E3","12","Non-USGS","657256_7-Oct-2009"
"146","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"GSD","S2","S2","S1","4","Non-USGS","657256_7-Oct-2009"
"147","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"FHC","S2","S2","S1","2","Non-USGS","657256_7-Oct-2009"
"148","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","7-Oct-2009","1.1 KM BLW HWY 50 Bridge (SE Random #45)",3881,"13",657287,4216392,"Arkansas","500","96.75","AR2535","Random",44127,"SMM","S2","S2","S1","1","Non-USGS","657256_7-Oct-2009"
"149","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"CPP","E1","E1","E1","11","Non-USGS","618163_21-Jul-2010"
"150","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"FMW","E1","E1","E1","7","Non-USGS","618163_21-Jul-2010"
"151","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"GSD","E1","E1","E1","7","Non-USGS","618163_21-Jul-2010"
"152","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"SAH","E1","E1","E1","6","Non-USGS","618163_21-Jul-2010"
"153","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"RDS","E1","E1","E1","4","Non-USGS","618163_21-Jul-2010"
"154","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"SMM","E1","E1","E1","1","Non-USGS","618163_21-Jul-2010"
"155","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"SNF","E1","E1","E1","1","Non-USGS","618163_21-Jul-2010"
"156","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"RDS","E3","E3","E2","14","Non-USGS","618163_21-Jul-2010"
"157","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"GSD","E3","E3","E2","8","Non-USGS","618163_21-Jul-2010"
"158","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"FMW","E3","E3","E2","4","Non-USGS","618163_21-Jul-2010"
"159","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"MSQ","E3","E3","E2","3","Non-USGS","618163_21-Jul-2010"
"160","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"CCF","E3","E3","E2","2","Non-USGS","618163_21-Jul-2010"
"161","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"CPP","E3","E3","E2","2","Non-USGS","618163_21-Jul-2010"
"162","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"GSD","E4","E4","E3","3","Non-USGS","618163_21-Jul-2010"
"163","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"FMW","E4","E4","E3","1","Non-USGS","618163_21-Jul-2010"
"164","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"BBH","E4","E4","E3","1","Non-USGS","618163_21-Jul-2010"
"165","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"CCF","E4","E4","E3","1","Non-USGS","618163_21-Jul-2010"
"166","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"SMM","E4","E4","E3","1","Non-USGS","618163_21-Jul-2010"
"167","Multi-purpose","FULL HABITAT","EF & SEINE","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"RDS","E4","E4","E3","1","Non-USGS","618163_21-Jul-2010"
"168","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"RDS","S2","S2","S1","4","Non-USGS","618163_21-Jul-2010"
"169","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"SAH","S2","S2","S1","1","Non-USGS","618163_21-Jul-2010"
"170","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"FHC","S2","S2","S1","1","Non-USGS","618163_21-Jul-2010"
"171","Multi-purpose","FULL HABITAT","Seine","---",NA,"00:00.0","ARKANSAS R #2A","21-Jul-2010","Near South end of Rocky Flats SWA",4108,"13S",618187,4210492,"Arkansas","500","---","AR2881","---",44066,"FMW","S2","S2","S1","1","Non-USGS","618163_21-Jul-2010"
