"","SurveyPurpose","Protocol","Gear","TotalEffort","EffortMetric","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX.x","UTMY.x","Basin","StationLength","AvgWidth","StationCode","SiteType","SurveyID","SpeciesCode","Status","NewStatus","sameStatus","Catch","Source","mySurveyID","reachid","pointid","grid_code","elevation","gradient","cropsCount","dvlpdCount","wtlndsCoun","UTMX.y","UTMY.y","slope100m","Z","OBJECTID_1","Permanent_","GNIS_ID","GNIS_Name","ReachCode","WBArea_Per","FType","FCode","OBJECTID","FEATURE","CODE","NAME1","STRAHLER","Line_Sourc","StreamType","FountainCr","ReservoirL","RCA_ID","Shape_Leng","StreamSize","Percent","Degrees","MAIN","PURG","geometry"
"46","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","180","92.4","AR1834","---",1446,"RDS","E1","E1","E1","1","Non-USGS","528465_14-Sep-2005",5404,12534,5404,1635,0.101285479963,19,11,55,528487,4273192,0,1635,5404,NA,NA,NA,NA,NA,0,0,24335,"Artificial Flow Path",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5349,1945.18738672,3,0.257044644343,0.00257044078231,"NO","NO",c(528487, 4273192)
"47","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534683,4240064,"Arkansas","660","64.8","AR0562","---",520,"FHC","E1","E1","E1","89","Non-USGS","534683_14-Sep-2005",1785,19901,1785,1443,0.365185439587,0,210,18,534687,4240092,0,1443,1785,NA,NA,NA,NA,NA,0,0,9701,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",1704,432.636484424,3,41.3742267341,0.392296739206,"NO","NO",c(534687, 4240092)
"48","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534683,4240064,"Arkansas","660","64.8","AR0562","---",520,"SAH","E1","E1","E1","22","Non-USGS","534683_14-Sep-2005",1785,19901,1785,1443,0.365185439587,0,210,18,534687,4240092,0,1443,1785,NA,NA,NA,NA,NA,0,0,9701,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",1704,432.636484424,3,41.3742267341,0.392296739206,"NO","NO",c(534687, 4240092)
"49","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534683,4240064,"Arkansas","660","64.8","AR0562","---",520,"PKF","E1","E1","E1","16","Non-USGS","534683_14-Sep-2005",1785,19901,1785,1443,0.365185439587,0,210,18,534687,4240092,0,1443,1785,NA,NA,NA,NA,NA,0,0,9701,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",1704,432.636484424,3,41.3742267341,0.392296739206,"NO","NO",c(534687, 4240092)
"50","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534683,4240064,"Arkansas","660","64.8","AR0562","---",520,"STR","E1","E1","E1","7","Non-USGS","534683_14-Sep-2005",1785,19901,1785,1443,0.365185439587,0,210,18,534687,4240092,0,1443,1785,NA,NA,NA,NA,NA,0,0,9701,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",1704,432.636484424,3,41.3742267341,0.392296739206,"NO","NO",c(534687, 4240092)
"51","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534683,4240064,"Arkansas","660","64.8","AR0562","---",520,"RDS","E1","E1","E1","6","Non-USGS","534683_14-Sep-2005",1785,19901,1785,1443,0.365185439587,0,210,18,534687,4240092,0,1443,1785,NA,NA,NA,NA,NA,0,0,9701,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",1704,432.636484424,3,41.3742267341,0.392296739206,"NO","NO",c(534687, 4240092)
"52","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534683,4240064,"Arkansas","660","64.8","AR0562","---",520,"WHS","E1","E1","E1","5","Non-USGS","534683_14-Sep-2005",1785,19901,1785,1443,0.365185439587,0,210,18,534687,4240092,0,1443,1785,NA,NA,NA,NA,NA,0,0,9701,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",1704,432.636484424,3,41.3742267341,0.392296739206,"NO","NO",c(534687, 4240092)
"53","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534683,4240064,"Arkansas","660","64.8","AR0562","---",520,"FMW","E1","E1","E1","3","Non-USGS","534683_14-Sep-2005",1785,19901,1785,1443,0.365185439587,0,210,18,534687,4240092,0,1443,1785,NA,NA,NA,NA,NA,0,0,9701,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",1704,432.636484424,3,41.3742267341,0.392296739206,"NO","NO",c(534687, 4240092)
"54","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534683,4240064,"Arkansas","660","64.8","AR0562","---",520,"LND","E1","E1","E1","2","Non-USGS","534683_14-Sep-2005",1785,19901,1785,1443,0.365185439587,0,210,18,534687,4240092,0,1443,1785,NA,NA,NA,NA,NA,0,0,9701,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",1704,432.636484424,3,41.3742267341,0.392296739206,"NO","NO",c(534687, 4240092)
"55","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV HWY 47 Near Hwy 50 Bypass",4731,"13",534683,4240064,"Arkansas","660","64.8","AR0562","---",520,"BST","E1","E1","E1","1","Non-USGS","534683_14-Sep-2005",1785,19901,1785,1443,0.365185439587,0,210,18,534687,4240092,0,1443,1785,NA,NA,NA,NA,NA,0,0,9701,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",1704,432.636484424,3,41.3742267341,0.392296739206,"NO","NO",c(534687, 4240092)
"56","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",722,"FHC","E1","E1","E1","114","Non-USGS","535464_14-Sep-2005",5258,16504,5258,1523,0.545423090458,91,17,88,535487,4254692,0,1523,5258,NA,NA,NA,NA,NA,0,0,24708,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5202,82.1920463368,3,0,0,"NO","NO",c(535487, 4254692)
"57","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",722,"STR","E1","E1","E1","84","Non-USGS","535464_14-Sep-2005",5258,16504,5258,1523,0.545423090458,91,17,88,535487,4254692,0,1523,5258,NA,NA,NA,NA,NA,0,0,24708,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5202,82.1920463368,3,0,0,"NO","NO",c(535487, 4254692)
"58","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",722,"WHS","E1","E1","E1","31","Non-USGS","535464_14-Sep-2005",5258,16504,5258,1523,0.545423090458,91,17,88,535487,4254692,0,1523,5258,NA,NA,NA,NA,NA,0,0,24708,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5202,82.1920463368,3,0,0,"NO","NO",c(535487, 4254692)
"59","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",722,"BST","E1","E1","E1","21","Non-USGS","535464_14-Sep-2005",5258,16504,5258,1523,0.545423090458,91,17,88,535487,4254692,0,1523,5258,NA,NA,NA,NA,NA,0,0,24708,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5202,82.1920463368,3,0,0,"NO","NO",c(535487, 4254692)
"60","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",722,"SAH","E1","E1","E1","12","Non-USGS","535464_14-Sep-2005",5258,16504,5258,1523,0.545423090458,91,17,88,535487,4254692,0,1523,5258,NA,NA,NA,NA,NA,0,0,24708,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5202,82.1920463368,3,0,0,"NO","NO",c(535487, 4254692)
"61","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",722,"RDS","E1","E1","E1","11","Non-USGS","535464_14-Sep-2005",5258,16504,5258,1523,0.545423090458,91,17,88,535487,4254692,0,1523,5258,NA,NA,NA,NA,NA,0,0,24708,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5202,82.1920463368,3,0,0,"NO","NO",c(535487, 4254692)
"62","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",722,"LGS","E1","E1","E1","4","Non-USGS","535464_14-Sep-2005",5258,16504,5258,1523,0.545423090458,91,17,88,535487,4254692,0,1523,5258,NA,NA,NA,NA,NA,0,0,24708,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5202,82.1920463368,3,0,0,"NO","NO",c(535487, 4254692)
"63","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",722,"LND","E1","E1","E1","4","Non-USGS","535464_14-Sep-2005",5258,16504,5258,1523,0.545423090458,91,17,88,535487,4254692,0,1523,5258,NA,NA,NA,NA,NA,0,0,24708,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5202,82.1920463368,3,0,0,"NO","NO",c(535487, 4254692)
"64","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",722,"FMW","E1","E1","E1","3","Non-USGS","535464_14-Sep-2005",5258,16504,5258,1523,0.545423090458,91,17,88,535487,4254692,0,1523,5258,NA,NA,NA,NA,NA,0,0,24708,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5202,82.1920463368,3,0,0,"NO","NO",c(535487, 4254692)
"65","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #2","14-Sep-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",722,"ARD","E1","E1","E1","1","Non-USGS","535464_14-Sep-2005",5258,16504,5258,1523,0.545423090458,91,17,88,535487,4254692,0,1523,5258,NA,NA,NA,NA,NA,0,0,24708,"Perennial Stream",32778,"Fountain Creek",6,"ua_annotated","CONNECT","YES","between",5202,82.1920463368,3,0,0,"NO","NO",c(535487, 4254692)
"66","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",104,"LND","E1","E1","E1","29","Non-USGS","515497_14-Sep-2005",1705,7889,1705,1801,0.30385389924,0,269,23,515487,4296392,0,1801,1705,NA,NA,NA,NA,NA,0,0,23342,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",1623,455.880062936,2,37.5098658403,0.358857162503,"NO","NO",c(515487, 4296392)
"67","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",104,"LOC","E1","E1","E1","14","Non-USGS","515497_14-Sep-2005",1705,7889,1705,1801,0.30385389924,0,269,23,515487,4296392,0,1801,1705,NA,NA,NA,NA,NA,0,0,23342,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",1623,455.880062936,2,37.5098658403,0.358857162503,"NO","NO",c(515487, 4296392)
"68","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",104,"WHS","E1","E1","E1","12","Non-USGS","515497_14-Sep-2005",1705,7889,1705,1801,0.30385389924,0,269,23,515487,4296392,0,1801,1705,NA,NA,NA,NA,NA,0,0,23342,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",1623,455.880062936,2,37.5098658403,0.358857162503,"NO","NO",c(515487, 4296392)
"69","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",104,"LGS","E1","E1","E1","8","Non-USGS","515497_14-Sep-2005",1705,7889,1705,1801,0.30385389924,0,269,23,515487,4296392,0,1801,1705,NA,NA,NA,NA,NA,0,0,23342,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",1623,455.880062936,2,37.5098658403,0.358857162503,"NO","NO",c(515487, 4296392)
"70","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",104,"CRC","E1","E1","E1","7","Non-USGS","515497_14-Sep-2005",1705,7889,1705,1801,0.30385389924,0,269,23,515487,4296392,0,1801,1705,NA,NA,NA,NA,NA,0,0,23342,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",1623,455.880062936,2,37.5098658403,0.358857162503,"NO","NO",c(515487, 4296392)
"71","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",104,"FHC","E1","E1","E1","6","Non-USGS","515497_14-Sep-2005",1705,7889,1705,1801,0.30385389924,0,269,23,515487,4296392,0,1801,1705,NA,NA,NA,NA,NA,0,0,23342,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",1623,455.880062936,2,37.5098658403,0.358857162503,"NO","NO",c(515487, 4296392)
"72","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",104,"FMW","E1","E1","E1","1","Non-USGS","515497_14-Sep-2005",1705,7889,1705,1801,0.30385389924,0,269,23,515487,4296392,0,1801,1705,NA,NA,NA,NA,NA,0,0,23342,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",1623,455.880062936,2,37.5098658403,0.358857162503,"NO","NO",c(515487, 4296392)
"73","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","138","44.5","AR0168","---",3359,"LND","E1","E1","E1","100","Non-USGS","517862_14-Sep-2005",1040,8197,1040,1782,0.143239155412,0,198,29,517887,4294892,0,1782,1040,NA,NA,NA,NA,NA,0,0,23322,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",952,1917.20169443,2,11.5793763716,0.115280359244,"NO","NO",c(517887, 4294892)
"74","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","138","44.5","AR0168","---",3359,"LGS","E1","E1","E1","3","Non-USGS","517862_14-Sep-2005",1040,8197,1040,1782,0.143239155412,0,198,29,517887,4294892,0,1782,1040,NA,NA,NA,NA,NA,0,0,23322,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",952,1917.20169443,2,11.5793763716,0.115280359244,"NO","NO",c(517887, 4294892)
"75","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","138","44.5","AR0168","---",3359,"FHC","E1","E1","E1","3","Non-USGS","517862_14-Sep-2005",1040,8197,1040,1782,0.143239155412,0,198,29,517887,4294892,0,1782,1040,NA,NA,NA,NA,NA,0,0,23322,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",952,1917.20169443,2,11.5793763716,0.115280359244,"NO","NO",c(517887, 4294892)
"76","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","138","44.5","AR0168","---",3359,"WHS","E1","E1","E1","2","Non-USGS","517862_14-Sep-2005",1040,8197,1040,1782,0.143239155412,0,198,29,517887,4294892,0,1782,1040,NA,NA,NA,NA,NA,0,0,23322,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",952,1917.20169443,2,11.5793763716,0.115280359244,"NO","NO",c(517887, 4294892)
"77","---","PRESENCE/ABSENCE","BPEF","1","HOUR","00:00.0","FOUNTAIN CREEK #3","14-Sep-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","138","44.5","AR0168","---",3359,"FMW","E1","E1","E1","1","Non-USGS","517862_14-Sep-2005",1040,8197,1040,1782,0.143239155412,0,198,29,517887,4294892,0,1782,1040,NA,NA,NA,NA,NA,0,0,23322,"Perennial Stream",32780,"Fountain Creek",5,"ua_annotated","CONNECT","YES","between",952,1917.20169443,2,11.5793763716,0.115280359244,"NO","NO",c(517887, 4294892)
"78","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #4","13-Oct-05","Between 8th St & HWY 24",5962,"13",513954,4297859,"Arkansas","492","15.1","AR0386","---",31952,"LND","E1","E1","E1","20","USGS","513954_13-Oct-2005",2453,7522,2453,1820,1.2194558382,0,277,2,513987,4297892,0,1820,2453,NA,NA,NA,NA,NA,0,0,23334,"Perennial Stream",32792,"Fountain Creek",4,"ua_annotated","CONNECT","YES","between",2374,1551.11401552,1,9.54152941171,0.0951273094841,"NO","NO",c(513987, 4297892)
"79","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #4","13-Oct-05","Between 8th St & HWY 24",5962,"13",513954,4297859,"Arkansas","492","15.1","AR0386","---",31952,"WHS","E1","E1","E1","11","USGS","513954_13-Oct-2005",2453,7522,2453,1820,1.2194558382,0,277,2,513987,4297892,0,1820,2453,NA,NA,NA,NA,NA,0,0,23334,"Perennial Stream",32792,"Fountain Creek",4,"ua_annotated","CONNECT","YES","between",2374,1551.11401552,1,9.54152941171,0.0951273094841,"NO","NO",c(513987, 4297892)
"80","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","FOUNTAIN CREEK #4","13-Oct-05","Between 8th St & HWY 24",5962,"13",513954,4297859,"Arkansas","492","15.1","AR0386","---",31952,"LOC","E1","E1","E1","2","USGS","513954_13-Oct-2005",2453,7522,2453,1820,1.2194558382,0,277,2,513987,4297892,0,1820,2453,NA,NA,NA,NA,NA,0,0,23334,"Perennial Stream",32792,"Fountain Creek",4,"ua_annotated","CONNECT","YES","between",2374,1551.11401552,1,9.54152941171,0.0951273094841,"NO","NO",c(513987, 4297892)
"81","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","MONUMENT CREEK #1","13-Oct-05","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","455","47.8","AR1839","---",26814,"CRC","E1","E1","E1","48","Non-USGS","514781_13-Oct-2005",3883,7396,3883,1821,0.917101681232,0,301,5,514787,4298492,0,1821,3883,NA,NA,NA,NA,NA,0,0,23333,"Perennial Stream",30419,"Monument Creek",5,"ua_annotated","CONNECT","YES","between",3816,1960.72244838,2,0.204006436674,0.00204006153659,"NO","NO",c(514787, 4298492)
"82","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","MONUMENT CREEK #1","13-Oct-05","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","455","47.8","AR1839","---",26814,"LND","E1","E1","E1","36","Non-USGS","514781_13-Oct-2005",3883,7396,3883,1821,0.917101681232,0,301,5,514787,4298492,0,1821,3883,NA,NA,NA,NA,NA,0,0,23333,"Perennial Stream",30419,"Monument Creek",5,"ua_annotated","CONNECT","YES","between",3816,1960.72244838,2,0.204006436674,0.00204006153659,"NO","NO",c(514787, 4298492)
"83","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","MONUMENT CREEK #1","13-Oct-05","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","455","47.8","AR1839","---",26814,"OTS","E1","E1","E1","10","Non-USGS","514781_13-Oct-2005",3883,7396,3883,1821,0.917101681232,0,301,5,514787,4298492,0,1821,3883,NA,NA,NA,NA,NA,0,0,23333,"Perennial Stream",30419,"Monument Creek",5,"ua_annotated","CONNECT","YES","between",3816,1960.72244838,2,0.204006436674,0.00204006153659,"NO","NO",c(514787, 4298492)
"84","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","MONUMENT CREEK #1","13-Oct-05","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","455","47.8","AR1839","---",26814,"FMW","E1","E1","E1","9","Non-USGS","514781_13-Oct-2005",3883,7396,3883,1821,0.917101681232,0,301,5,514787,4298492,0,1821,3883,NA,NA,NA,NA,NA,0,0,23333,"Perennial Stream",30419,"Monument Creek",5,"ua_annotated","CONNECT","YES","between",3816,1960.72244838,2,0.204006436674,0.00204006153659,"NO","NO",c(514787, 4298492)
"85","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","MONUMENT CREEK #1","13-Oct-05","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","455","47.8","AR1839","---",26814,"SAH","E1","E1","E1","6","Non-USGS","514781_13-Oct-2005",3883,7396,3883,1821,0.917101681232,0,301,5,514787,4298492,0,1821,3883,NA,NA,NA,NA,NA,0,0,23333,"Perennial Stream",30419,"Monument Creek",5,"ua_annotated","CONNECT","YES","between",3816,1960.72244838,2,0.204006436674,0.00204006153659,"NO","NO",c(514787, 4298492)
"86","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","MONUMENT CREEK #1","13-Oct-05","200 M BLW W Bijou St",5970,"13",514781,4298520,"Arkansas","455","47.8","AR1839","---",26814,"WHS","E1","E1","E1","5","Non-USGS","514781_13-Oct-2005",3883,7396,3883,1821,0.917101681232,0,301,5,514787,4298492,0,1821,3883,NA,NA,NA,NA,NA,0,0,23333,"Perennial Stream",30419,"Monument Creek",5,"ua_annotated","CONNECT","YES","between",3816,1960.72244838,2,0.204006436674,0.00204006153659,"NO","NO",c(514787, 4298492)
"87","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","MONUMENT CREEK #2","13-Oct-05","ABV Gauge ABV Woodmen Rd (07103970)",6255,"13",515969,4309418,"Arkansas","492","19.6","AR0166","---",31986,"CRC","E1","E1","E1","650","USGS","515969_13-Oct-2005",39,4409,39,1921,5.84805583954,0,160,23,515987,4309392,0,1921,39,"1529541","00193535","Monument Creek","11020003000216",NA,460,46006,0,NA,0,NA,0,NA,"CONNECT","YES","between",0,1438.78803416,1,9.38289704912,0.0935550630457,"NO","NO",c(515987, 4309392)
"88","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","MONUMENT CREEK #2","13-Oct-05","ABV Gauge ABV Woodmen Rd (07103970)",6255,"13",515969,4309418,"Arkansas","492","19.6","AR0166","---",31986,"LND","E1","E1","E1","115","USGS","515969_13-Oct-2005",39,4409,39,1921,5.84805583954,0,160,23,515987,4309392,0,1921,39,"1529541","00193535","Monument Creek","11020003000216",NA,460,46006,0,NA,0,NA,0,NA,"CONNECT","YES","between",0,1438.78803416,1,9.38289704912,0.0935550630457,"NO","NO",c(515987, 4309392)
"89","---","PRESENCE/ABSENCE","Electrofishing","1","PASS","00:00.0","MONUMENT CREEK #2","13-Oct-05","ABV Gauge ABV Woodmen Rd (07103970)",6255,"13",515969,4309418,"Arkansas","492","19.6","AR0166","---",31986,"FMW","E1","E1","E1","56","USGS","515969_13-Oct-2005",39,4409,39,1921,5.84805583954,0,160,23,515987,4309392,0,1921,39,"1529541","00193535","Monument Creek","11020003000216",NA,460,46006,0,NA,0,NA,0,NA,"CONNECT","YES","between",0,1438.78803416,1,9.38289704912,0.0935550630457,"NO","NO",c(515987, 4309392)
