"","SurveyPurpose","Protocol","Gear","TotalEffort","EffortMetric","WaterID","WaterName","SampleDate","Location","Elevation","UTMZone","UTMX","UTMY","Basin","StationLength","AvgWidth","StationCode","SiteType","SurveyID","SpeciesCode","Status","NewStatus","sameStatus","Catch","Source","mySurveyID"
"94","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #1","14-Oct-05","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","660","64.8","AR0720","---",24796,"PKF","E1","E1","E1","16","Non-USGS","534807_14-Oct-2005"
"95","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #1","14-Oct-05","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","660","64.8","AR0720","---",24796,"STR","E1","E1","E1","7","Non-USGS","534807_14-Oct-2005"
"96","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #1","14-Oct-05","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","660","64.8","AR0720","---",24796,"RDS","E1","E1","E1","6","Non-USGS","534807_14-Oct-2005"
"97","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #1","14-Oct-05","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","660","64.8","AR0720","---",24796,"WHS","E1","E1","E1","6","Non-USGS","534807_14-Oct-2005"
"98","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #1","14-Oct-05","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","660","64.8","AR0720","---",24796,"FMW","E1","E1","E1","3","Non-USGS","534807_14-Oct-2005"
"99","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #1","14-Oct-05","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","660","64.8","AR0720","---",24796,"LND","E1","E1","E1","2","Non-USGS","534807_14-Oct-2005"
"100","Species Presence, Community Composition and Relative Abundance","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #1","14-Oct-05","200 M BLW HWY 50",4692,"13",534807,4237630,"Arkansas","660","64.8","AR0720","---",24796,"BST","E1","E1","E1","1","Non-USGS","534807_14-Oct-2005"
"101","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","180","92.4","AR1834","---",3680,"FHC","E1","E1","E1","235","Non-USGS","528465_14-Oct-2005"
"102","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","180","92.4","AR1834","---",3680,"LND","E1","E1","E1","22","Non-USGS","528465_14-Oct-2005"
"103","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","180","92.4","AR1834","---",3680,"SAH","E1","E1","E1","9","Non-USGS","528465_14-Oct-2005"
"104","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","180","92.4","AR1834","---",3680,"WHS","E1","E1","E1","9","Non-USGS","528465_14-Oct-2005"
"105","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","180","92.4","AR1834","---",3680,"LGS","E1","E1","E1","5","Non-USGS","528465_14-Oct-2005"
"106","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","700 M ABV Old Pueblo Rd",5362,"13",528465,4273165,"Arkansas","180","92.4","AR1834","---",3680,"RDS","E1","E1","E1","1","Non-USGS","528465_14-Oct-2005"
"107","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"BST","E1","E1","E1","21","Non-USGS","535464_14-Oct-2005"
"108","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"SAH","E1","E1","E1","12","Non-USGS","535464_14-Oct-2005"
"109","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"RDS","E1","E1","E1","11","Non-USGS","535464_14-Oct-2005"
"110","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"LMB","E1","E1","E1","4","Non-USGS","535464_14-Oct-2005"
"111","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"LND","E1","E1","E1","4","Non-USGS","535464_14-Oct-2005"
"112","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"LGS","E1","E1","E1","4","Non-USGS","535464_14-Oct-2005"
"113","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"FMW","E1","E1","E1","3","Non-USGS","535464_14-Oct-2005"
"114","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"ARD","E1","E1","E1","1","Non-USGS","535464_14-Oct-2005"
"115","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"OTS","E1","E1","E1","1","Non-USGS","535464_14-Oct-2005"
"116","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"FHC","E1","E1","E1","114","Non-USGS","535464_14-Oct-2005"
"117","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"STR","E1","E1","E1","84","Non-USGS","535464_14-Oct-2005"
"118","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #2","14-Oct-05","ABV Pinon Rd",4993,"13",535464,4254691,"Arkansas","397","59","AR0147","---",24893,"WHS","E1","E1","E1","31","Non-USGS","535464_14-Oct-2005"
"119","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",24864,"LND","E1","E1","E1","29","Non-USGS","515497_14-Oct-2005"
"120","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",24864,"LOC","E1","E1","E1","14","Non-USGS","515497_14-Oct-2005"
"121","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",24864,"WHS","E1","E1","E1","12","Non-USGS","515497_14-Oct-2005"
"122","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",24864,"LGS","E1","E1","E1","8","Non-USGS","515497_14-Oct-2005"
"123","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",24864,"LMB","E1","E1","E1","8","Non-USGS","515497_14-Oct-2005"
"124","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",24864,"CRC","E1","E1","E1","7","Non-USGS","515497_14-Oct-2005"
"125","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",24864,"FHC","E1","E1","E1","6","Non-USGS","515497_14-Oct-2005"
"126","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW I-25 Business Loop",5899,"13",515497,4296366,"Arkansas","330","42.4","AR0550","---",24864,"FMW","E1","E1","E1","1","Non-USGS","515497_14-Oct-2005"
"127","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","361","44.5","AR0168","---",3360,"LND","E1","E1","E1","106","Non-USGS","517862_14-Oct-2005"
"128","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","361","44.5","AR0168","---",3360,"OTS","E1","E1","E1","5","Non-USGS","517862_14-Oct-2005"
"129","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","361","44.5","AR0168","---",3360,"LMB","E1","E1","E1","3","Non-USGS","517862_14-Oct-2005"
"130","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","361","44.5","AR0168","---",3360,"FHC","E1","E1","E1","3","Non-USGS","517862_14-Oct-2005"
"131","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","361","44.5","AR0168","---",3360,"LGS","E1","E1","E1","3","Non-USGS","517862_14-Oct-2005"
"132","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","361","44.5","AR0168","---",3360,"WHS","E1","E1","E1","2","Non-USGS","517862_14-Oct-2005"
"133","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","BLW Janitell Rd @ Guage",5837,"13",517862,4294862,"Arkansas","361","44.5","AR0168","---",3360,"FMW","E1","E1","E1","1","Non-USGS","517862_14-Oct-2005"
"134","---","PRESENCE/ABSENCE","BPEF","60","MINUTE","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","400 M BLW Janitell Rd (USGS 07105530)",5828,"13",518221,4294592,"Arkansas","138","44.5","AR3205","",49747,"LND","","E1","E1","132","Non-USGS","518221_14-Oct-2005"
"135","---","PRESENCE/ABSENCE","BPEF","60","MINUTE","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","400 M BLW Janitell Rd (USGS 07105530)",5828,"13",518221,4294592,"Arkansas","138","44.5","AR3205","",49747,"WHS","","E1","E1","14","Non-USGS","518221_14-Oct-2005"
"136","---","PRESENCE/ABSENCE","BPEF","60","MINUTE","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","400 M BLW Janitell Rd (USGS 07105530)",5828,"13",518221,4294592,"Arkansas","138","44.5","AR3205","",49747,"FHC","","E1","E1","9","Non-USGS","518221_14-Oct-2005"
"137","---","PRESENCE/ABSENCE","BPEF","60","MINUTE","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","400 M BLW Janitell Rd (USGS 07105530)",5828,"13",518221,4294592,"Arkansas","138","44.5","AR3205","",49747,"YOY","","E1","E1","5","Non-USGS","518221_14-Oct-2005"
"138","---","PRESENCE/ABSENCE","BPEF","60","MINUTE","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","400 M BLW Janitell Rd (USGS 07105530)",5828,"13",518221,4294592,"Arkansas","138","44.5","AR3205","",49747,"CRC","","E1","E1","5","Non-USGS","518221_14-Oct-2005"
"139","---","PRESENCE/ABSENCE","BPEF","60","MINUTE","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","400 M BLW Janitell Rd (USGS 07105530)",5828,"13",518221,4294592,"Arkansas","138","44.5","AR3205","",49747,"LGS","","E1","E1","3","Non-USGS","518221_14-Oct-2005"
"140","---","PRESENCE/ABSENCE","BPEF","60","MINUTE","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","400 M BLW Janitell Rd (USGS 07105530)",5828,"13",518221,4294592,"Arkansas","138","44.5","AR3205","",49747,"FMW","","E1","E1","1","Non-USGS","518221_14-Oct-2005"
"141","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","171","98","AR0189","---",24697,"FHC","E1","E1","E1","116","Non-USGS","523415_14-Oct-2005"
"142","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","171","98","AR0189","---",24697,"LND","E1","E1","E1","51","Non-USGS","523415_14-Oct-2005"
"143","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","171","98","AR0189","---",24697,"STR","E1","E1","E1","13","Non-USGS","523415_14-Oct-2005"
"144","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","171","98","AR0189","---",24697,"WHS","E1","E1","E1","6","Non-USGS","523415_14-Oct-2005"
"145","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","171","98","AR0189","---",24697,"CRC","E1","E1","E1","6","Non-USGS","523415_14-Oct-2005"
"146","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","171","98","AR0189","---",24697,"LMB","E1","E1","E1","5","Non-USGS","523415_14-Oct-2005"
"147","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","171","98","AR0189","---",24697,"LGS","E1","E1","E1","5","Non-USGS","523415_14-Oct-2005"
"148","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","171","98","AR0189","---",24697,"OTS","E1","E1","E1","4","Non-USGS","523415_14-Oct-2005"
"149","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","171","98","AR0189","---",24697,"FMW","E1","E1","E1","2","Non-USGS","523415_14-Oct-2005"
"150","---","PRESENCE/ABSENCE","BPEF","1","PASS","00:00.0","FOUNTAIN CREEK #3","14-Oct-05","ABV HWY 16",5624,"13",523415,4286394,"Arkansas","171","98","AR0189","---",24697,"BST","E1","E1","E1","1","Non-USGS","523415_14-Oct-2005"
"151","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27)",4168,"13",638141,4180615,"Arkansas","207","37.1","AR0295","---",1375,"SAH","E1","E1","E1","224","Non-USGS","638141_7-Mar-2006"
"152","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27)",4168,"13",638141,4180615,"Arkansas","207","37.1","AR0295","---",1375,"FMW","E1","E1","E1","33","Non-USGS","638141_7-Mar-2006"
"153","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27)",4168,"13",638141,4180615,"Arkansas","207","37.1","AR0295","---",1375,"FHC","E1","E1","E1","16","Non-USGS","638141_7-Mar-2006"
"154","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27)",4168,"13",638141,4180615,"Arkansas","207","37.1","AR0295","---",1375,"CPP","E1","E1","E1","9","Non-USGS","638141_7-Mar-2006"
"155","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27)",4168,"13",638141,4180615,"Arkansas","207","37.1","AR0295","---",1375,"SNF","E1","E1","E1","5","Non-USGS","638141_7-Mar-2006"
"156","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27)",4168,"13",638141,4180615,"Arkansas","207","37.1","AR0295","---",1375,"BBH","E1","E1","E1","4","Non-USGS","638141_7-Mar-2006"
"157","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27)",4168,"13",638141,4180615,"Arkansas","207","37.1","AR0295","---",1375,"CCF","E1","E1","E1","4","Non-USGS","638141_7-Mar-2006"
"158","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27)",4168,"13",638141,4180615,"Arkansas","207","37.1","AR0295","---",1375,"SMM","E1","E1","E1","1","Non-USGS","638141_7-Mar-2006"
"159","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 109 BLW Beaver Dams on Purgatoire SWA (SE Random #27)",4168,"13",638141,4180615,"Arkansas","207","37.1","AR0295","---",1375,"RDS","E1","E1","E1","1177","Non-USGS","638141_7-Mar-2006"
"160","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 101 South Of Las Animas",3886,"13",657860,4211065,"Arkansas","351","37.7","AR0119","---",16,"RDS","E1","E1","E1","188","Non-USGS","657860_7-Mar-2006"
"161","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 101 South Of Las Animas",3886,"13",657860,4211065,"Arkansas","351","37.7","AR0119","---",16,"SAH","E1","E1","E1","15","Non-USGS","657860_7-Mar-2006"
"162","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 101 South Of Las Animas",3886,"13",657860,4211065,"Arkansas","351","37.7","AR0119","---",16,"SMM","E1","E1","E1","4","Non-USGS","657860_7-Mar-2006"
"163","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 101 South Of Las Animas",3886,"13",657860,4211065,"Arkansas","351","37.7","AR0119","---",16,"CPP","E1","E1","E1","2","Non-USGS","657860_7-Mar-2006"
"164","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 101 South Of Las Animas",3886,"13",657860,4211065,"Arkansas","351","37.7","AR0119","---",16,"CCF","E1","E1","E1","1","Non-USGS","657860_7-Mar-2006"
"165","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 101 South Of Las Animas",3886,"13",657860,4211065,"Arkansas","351","37.7","AR0119","---",16,"FMW","E1","E1","E1","1","Non-USGS","657860_7-Mar-2006"
"166","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 101 South Of Las Animas",3886,"13",657860,4211065,"Arkansas","351","37.7","AR0119","---",16,"FHC","E1","E1","E1","1","Non-USGS","657860_7-Mar-2006"
"167","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","7-Mar-06","ABV HWY 101 South Of Las Animas",3886,"13",657860,4211065,"Arkansas","351","37.7","AR0119","---",16,"LND","E1","E1","E1","1","Non-USGS","657860_7-Mar-2006"
"168","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","450 M BLW Jack Canyon @ Gauge",4244,"13",630962,4175401,"Arkansas","174","72.8","AR0307","---",3055,"RDS","E1","E1","E1","590","Non-USGS","630962_8-Mar-2006"
"169","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","450 M BLW Jack Canyon @ Gauge",4244,"13",630962,4175401,"Arkansas","174","72.8","AR0307","---",3055,"SAH","E1","E1","E1","122","Non-USGS","630962_8-Mar-2006"
"170","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","450 M BLW Jack Canyon @ Gauge",4244,"13",630962,4175401,"Arkansas","174","72.8","AR0307","---",3055,"FHC","E1","E1","E1","39","Non-USGS","630962_8-Mar-2006"
"171","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","450 M BLW Jack Canyon @ Gauge",4244,"13",630962,4175401,"Arkansas","174","72.8","AR0307","---",3055,"FMW","E1","E1","E1","34","Non-USGS","630962_8-Mar-2006"
"172","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","450 M BLW Jack Canyon @ Gauge",4244,"13",630962,4175401,"Arkansas","174","72.8","AR0307","---",3055,"CCF","E1","E1","E1","23","Non-USGS","630962_8-Mar-2006"
"173","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","450 M BLW Jack Canyon @ Gauge",4244,"13",630962,4175401,"Arkansas","174","72.8","AR0307","---",3055,"SNF","E1","E1","E1","15","Non-USGS","630962_8-Mar-2006"
"174","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","450 M BLW Jack Canyon @ Gauge",4244,"13",630962,4175401,"Arkansas","174","72.8","AR0307","---",3055,"SMM","E1","E1","E1","6","Non-USGS","630962_8-Mar-2006"
"175","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","450 M BLW Jack Canyon @ Gauge",4244,"13",630962,4175401,"Arkansas","174","72.8","AR0307","---",3055,"LND","E1","E1","E1","2","Non-USGS","630962_8-Mar-2006"
"176","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","450 M BLW Jack Canyon @ Gauge",4244,"13",630962,4175401,"Arkansas","174","72.8","AR0307","---",3055,"BBH","E1","E1","E1","1","Non-USGS","630962_8-Mar-2006"
"177","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","425 M BLW Vogel Canyon",4201,"13",635048,4179143,"Arkansas","436","26.9","AR0306","---",3095,"RDS","E1","E1","E1","2006","Non-USGS","635048_8-Mar-2006"
"178","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","425 M BLW Vogel Canyon",4201,"13",635048,4179143,"Arkansas","436","26.9","AR0306","---",3095,"SAH","E1","E1","E1","163","Non-USGS","635048_8-Mar-2006"
"179","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","425 M BLW Vogel Canyon",4201,"13",635048,4179143,"Arkansas","436","26.9","AR0306","---",3095,"FHC","E1","E1","E1","65","Non-USGS","635048_8-Mar-2006"
"180","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","425 M BLW Vogel Canyon",4201,"13",635048,4179143,"Arkansas","436","26.9","AR0306","---",3095,"FMW","E1","E1","E1","25","Non-USGS","635048_8-Mar-2006"
"181","---","PRESENCE/ABSENCE","EF","1","PASS","00:00.0","PURGATOIRE R #1","8-Mar-06","425 M BLW Vogel Canyon",4201,"13",635048,4179143,"Arkansas","436","26.9","AR0306","---",3095,"LND","E1","E1","E1","11","Non-USGS","635048_8-Mar-2006"
